acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_median,acc_x_dom_freq,acc_x_dom_mag,acc_x_spectral_energy,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_median,acc_y_dom_freq,acc_y_dom_mag,acc_y_spectral_energy,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_median,acc_z_dom_freq,acc_z_dom_mag,acc_z_spectral_energy,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_median,gyro_x_dom_freq,gyro_x_dom_mag,gyro_x_spectral_energy,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_median,gyro_y_dom_freq,gyro_y_dom_mag,gyro_y_spectral_energy,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_median,gyro_z_dom_freq,gyro_z_dom_mag,gyro_z_spectral_energy,acc_mag_mean,acc_mag_max,acc_mag_std,activity,person
0.027685216500000002,0.18990179574912294,-0.595612,0.45224,0.007141,0.30000000000000004,0.08785503500643092,0.01878064348501128,0.28943892600000004,0.20530758022706252,-0.0982645,0.7611085,0.2746409999999999,0.30000000000000004,0.11401211936815271,0.10482941958102611,0.9175814155,0.1737881564476506,0.0,1.40581,0.9344805,0.6000000000000001,0.04708342099693945,0.8570419690808616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01439670938995,1.4076352289016498,0.13561426533492765,rowing,anja
-0.015720894499999995,0.14619680124214604,-0.328853,0.482569,-0.029358,0.30000000000000004,0.06805079937253786,0.010923274348114055,0.368018794,0.20949199286579417,0.0,0.75341,0.31070325,0.30000000000000004,0.10803530367532473,0.15735944647160202,0.8987674145,0.15874532120677126,0.0,1.172477,0.918242,0.30000000000000004,0.051392393728321335,0.8203706296431874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0175691131603744,1.3474509040503109,0.0994970996634525,rowing,anja
-0.0297378905,0.1461606130774222,-0.458815,0.322936,-0.037484500000000004,0.30000000000000004,0.06677053028240172,0.01155522493881413,0.3590649125,0.21659937883752783,0.0,0.768609,0.31987775,0.30000000000000004,0.12638313165828205,0.15236207013627295,0.88932134,0.18228951700756754,0.0,1.263303,0.9119725,1.3,0.04119484761054389,0.8074913885854949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013472313644943,1.3667366694841951,0.11719067632211809,rowing,anja
-0.006261633999999995,0.16264966002103878,-0.397661,0.4097325,-0.041185,0.30000000000000004,0.08528222783865186,0.01325432509335661,0.356762283,0.2227326075484453,-0.020596,0.873502,0.28237,0.30000000000000004,0.12608666323563386,0.1520596776525888,0.902384855,0.15736262955836117,0.0,1.274312,0.9232147500000001,0.30000000000000004,0.05424539277378695,0.8266729233536343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207948953841708,1.323280725420347,0.09898392133973892,rowing,anja
0.007201238499999997,0.18205073846131103,-0.41182,0.495306,-0.015948,0.30000000000000004,0.08406347245301035,0.016606532345913767,0.3564580085,0.23897818993681233,-0.146835,0.849128,0.333387,0.30000000000000004,0.12209890186717688,0.15558961904232535,0.8972103305000001,0.1638093677137721,0.0,1.3226300000000002,0.908922,0.7000000000000001,0.04677999041670797,0.8183903676756386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0222037189633875,1.3328700524944286,0.11709305966546153,rowing,anja
0.023204679500000002,0.2309408892347283,-0.598983,0.957079,-0.016815999999999998,1.8,0.06132461687225571,0.02717956033428848,0.29909133450000003,0.3285438715818442,-0.391636,1.545673,0.18389149999999999,0.9,0.10929537011169389,0.14337305059161679,1.0156291675,0.6760869726396935,-0.189297,3.467477,0.8539527499999999,0.9,0.3121198773686363,1.2598231604717136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1341404056709306,3.5555553203325707,0.691485613333161,running,anja
0.027944144999999997,0.2165490462330287,-0.569526,0.852798,0.0037155,1.8,0.06405748811710463,0.024205080674470025,0.36260749150000005,0.3986019023595376,-0.350153,1.581544,0.27571475,0.9,0.15112874959453385,0.21085161435394184,1.0231707265,0.6532693981880733,0.0,3.538127,0.81081,0.9,0.21461093931857017,1.2600618216848762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1585511080341326,3.672046659380297,0.699604222893266,running,anja
0.0739795,0.24766469683582434,-0.450658,1.238731,0.026407,0.9,0.04744881776259186,0.03611125981471206,0.42381091200000004,0.43130118094455866,-0.382217,1.891644,0.33165175,0.9,0.2170597358742315,0.2725331032210464,0.9637452495,0.532175269946049,-0.003723,3.001835,0.87000375,1.8,0.19560942392327113,1.070272568060317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1380743754294542,3.2084463435477613,0.6033372314353361,running,anja
0.08633433249999999,0.2727306261068278,-0.591239,0.998578,0.046177,0.9,0.06749345773188736,0.04461119428725829,0.426268457,0.42063747814196467,-0.264725,1.743624,0.3670945,0.9,0.1819847226280635,0.2700847766158133,0.9841874485,0.5910018469518701,-0.112125,3.201728,0.8233945,0.9,0.21812855021498964,1.1430983840689644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1593891580224303,3.4341256443742707,0.6653061498841676,running,anja
0.0236976285,0.23427705876369265,-0.565336,0.8059635,-0.000107,0.8,0.054652995310455636,0.027977345748533732,0.4017567945,0.323533588724924,-0.245872,1.427324,0.391942,0.8,0.09023005403641761,0.21369371671394669,0.983192274,0.5670895925407152,-0.024969,3.138226,0.801705,0.8,0.22843103094316827,1.1273278762059762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1285709573158418,3.3677161186479183,0.5948873918527341,running,anja
